Date,AAPL,AMGN,AMZN,BRK-B,C,COST,DHR,GE,GOOGL,IBM,JNJ,KO,LLY,MA,MCD,META,MSFT,NVDA,PEP,PG,RTX,SO,TSLA,UNH,USB,WFC,WMT,AMD,DIS,NFLX
2023-09-01,188.28831481933594,247.23684692382812,138.1199951171875,362.4599914550781,39.583255767822266,528.0897216796875,234.18359375,90.60099029541016,135.32492065429688,141.17745971679688,154.31947326660156,57.07783889770508,552.4767456054688,412.5818786621094,274.29937744140625,295.4903259277344,325.5597839355469,48.49033737182617,170.02989196777344,149.811279296875,83.68376159667969,64.18824768066406,245.00999450683594,467.2776184082031,34.88032150268555,40.21895217895508,53.139320373535156,109.44999694824219,81.0010986328125,439.8800048828125
2023-09-05,188.52682495117188,244.63648986816406,137.27000427246094,360.4700012207031,39.364349365234375,528.5555419921875,230.0041046142578,89.52240753173828,135.4346466064453,141.3587646484375,154.51177978515625,56.60627365112305,553.5477294921875,408.5411376953125,272.5614318847656,299.2489929199219,330.4036865234375,48.529319763183594,168.90489196777344,147.80422973632812,82.49078369140625,63.30974197387695,256.489990234375,471.7615966796875,34.362815856933594,40.112728118896484,52.71176528930664,110.77999877929688,80.55461883544922,448.67999267578125
2023-09-06,181.77880859375,239.8209686279297,135.36000061035156,361.6700134277344,39.37386703491211,530.4572143554688,226.6005401611328,89.3637924194336,134.1278839111328,141.29197692871094,151.94427490234375,56.567779541015625,555.2930908203125,410.2090148925781,268.92938232421875,298.27197265625,329.7399597167969,47.0467643737793,169.45767211914062,147.5133514404297,80.99712371826172,63.26198959350586,251.9199981689453,467.9644470214844,33.9864387512207,39.610591888427734,53.1064338684082,109.27999877929688,80.34626770019531,445.760009765625
2023-09-07,176.46188354492188,245.00245666503906,137.85000610351562,361.79998779296875,38.76475143432617,532.3300170898438,224.7753143310547,88.65795135498047,134.9259033203125,140.77664184570312,153.88674926757812,56.13471984863281,568.462646484375,411.6387023925781,271.75103759765625,297.7734680175781,326.7980041503906,46.227012634277344,171.07728576660156,148.91928100585938,81.79244995117188,64.08320617675781,251.49000549316406,475.68634033203125,33.525386810302734,39.04086685180664,53.764225006103516,106.58999633789062,79.93946838378906,443.1400146484375
2023-09-08,177.07803344726562,249.85647583007812,138.22999572753906,363.1499938964844,38.631507873535156,534.8236694335938,218.99107360839844,88.6024398803711,136.0431365966797,140.9293212890625,154.39639282226562,56.13471984863281,581.5826416015625,411.85711669921875,272.6199951171875,296.99578857421875,331.1168212890625,45.5582160949707,170.95123291015625,148.27932739257812,80.96802520751953,64.8662338256836,248.5,473.5587463378906,33.97703170776367,39.591278076171875,53.86289596557617,106.08999633789062,80.94156646728516,442.79998779296875
2023-09-11,178.25076293945312,252.06198120117188,143.10000610351562,365.5199890136719,38.631507873535156,542.1882934570312,220.58702087402344,90.61685943603516,136.58180236816406,141.5973358154297,156.41578674316406,56.66402053833008,590.60693359375,413.6938171386719,273.1473083496094,306.63671875,334.7522888183594,45.164337158203125,173.5309600830078,150.04397583007812,74.58602142333984,65.05719757080078,273.5799865722656,472.18963623046875,34.06171417236328,39.90994644165039,54.05036163330078,105.31999969482422,81.87420654296875,445.3599853515625
2023-09-12,175.20968627929688,250.70401000976562,141.22999572753906,367.7799987792969,39.66891098022461,542.1980590820312,218.96461486816406,91.20372009277344,135.00570678710938,139.61241149902344,157.3004608154297,56.10584259033203,594.3157348632812,413.27679443359375,274.0747985839844,300.75445556640625,328.6404113769531,44.85642623901367,172.89088439941406,147.40670776367188,73.28633880615234,65.5060043334961,267.4800109863281,472.7017822265625,34.814456939697266,41.078369140625,54.10955810546875,105.30999755859375,83.02513122558594,434.69000244140625
2023-09-13,173.1326141357422,247.7376708984375,144.85000610351562,367.82000732421875,40.325618743896484,543.1392822265625,222.59742736816406,90.09341430664062,136.37232971191406,139.85098266601562,157.6947479248047,56.24057388305664,593.8992919921875,413.3066101074219,275.1097717285156,304.14422607421875,332.8899841308594,45.47124481201172,174.25833129882812,148.43447875976562,73.28633880615234,66.36540985107422,271.29998779296875,472.6427001953125,33.07373809814453,40.798336029052734,54.122718811035156,107.70999908447266,82.82669830322266,412.239990234375
2023-09-14,174.6531524658203,252.62054443359375,144.72000122070312,369.5,41.058467864990234,548.00048828125,223.505615234375,91.71923828125,137.75888061523438,140.6144256591797,157.45433044433594,56.706180572509766,586.6898193359375,410.367919921875,278.029052734375,310.7842712402344,335.50506591796875,45.56721878051758,175.7615509033203,150.06336975097656,73.2281494140625,67.7022705078125,276.0400085449219,476.3463134765625,33.610069274902344,41.57084274291992,54.34965133666992,106.62999725341797,83.8188705444336,400.489990234375
2023-09-15,173.92764282226562,251.09889221191406,140.38999938964844,367.8599853515625,40.64921188354492,539.8401489257812,225.06629943847656,91.59233093261719,137.06060791015625,139.31658935546875,155.2522430419922,56.201778411865234,570.8723754882812,411.3309326171875,271.6534118652344,299.40850830078125,327.1050720214844,43.886722564697266,174.4134979248047,148.80291748046875,73.51911926269531,67.88369750976562,274.3900146484375,479.3998107910156,33.07373809814453,41.474281311035156,54.14902877807617,101.48999786376953,84.91026306152344,396.94000244140625
2023-09-18,176.86935424804688,253.43919372558594,139.97999572753906,370.42999267578125,40.58258819580078,546.01123046875,223.76132202148438,92.44886016845703,137.86862182617188,138.4577178955078,156.23306274414062,56.55097579956055,566.5288696289062,414.13067626953125,271.15545654296875,301.64178466796875,325.9560241699219,43.95269775390625,173.96737670898438,149.36529541015625,72.91777801513672,67.75000762939453,265.2799987792969,478.7694396972656,32.697364807128906,41.93778991699219,53.747779846191406,102.37000274658203,84.3546371459961,394.3999938964844
2023-09-19,177.96253967285156,254.556396484375,137.6300048828125,370.4800109863281,40.62065887451172,547.5929565429688,225.0486602783203,92.1633529663086,137.69903564453125,139.82237243652344,155.97344970703125,56.43457794189453,570.1782836914062,410.5565490722656,271.5557861328125,304.15423583984375,325.54986572265625,43.5068359375,172.93936157226562,148.928955078125,72.82079315185547,67.7118148803711,266.5,473.4504089355469,32.546817779541016,41.735008239746094,53.73462677001953,101.61000061035156,81.29875183105469,396.20001220703125
2023-09-20,174.40469360351562,261.44256591796875,135.2899932861328,366.82000732421875,40.258995056152344,547.08837890625,224.36972045898438,91.08476257324219,133.40966796875,142.98104858398438,156.65618896484375,56.68677520751953,564.902587890625,407.56817626953125,270.64776611328125,298.7704162597656,317.7441711425781,42.226226806640625,172.99757385253906,148.80291748046875,72.19034576416016,67.98873138427734,262.5899963378906,484.7483825683594,32.37744903564453,41.397029876708984,53.908931732177734,100.33999633789062,81.91389465332031,386.29998779296875
2023-09-21,172.8543243408203,259.4682312011719,129.3300018310547,363.2799987792969,39.69746017456055,538.5982055664062,220.1108856201172,89.6096420288086,130.11781311035156,140.6430206298828,155.4541778564453,55.81378173828125,545.5547485351562,400.45965576171875,264.80914306640625,294.8422546386719,316.5158996582031,41.00459289550781,170.0880889892578,147.5133514404297,70.45420837402344,66.74736785888672,255.6999969482422,493.62322998046875,31.474153518676758,40.86593246459961,53.25443649291992,96.11000061035156,82.08256530761719,384.1499938964844
2023-09-22,173.70899963378906,257.8212890625,129.1199951171875,360.1600036621094,38.945579528808594,542.0039672851562,218.99986267089844,88.22969055175781,129.9282684326172,140.19454956054688,154.3386993408203,55.87198257446289,545.9612426757812,399.3278503417969,265.7854919433594,298.1822204589844,314.0196838378906,41.597412109375,169.9813995361328,146.97039794921875,69.42610931396484,66.24127960205078,244.8800048828125,498.5088195800781,31.40829086303711,39.813377380371094,53.39586639404297,96.19999694824219,80.61415100097656,379.80999755859375
2023-09-25,174.99105834960938,257.01226806640625,131.27000427246094,361.7099914550781,39.04075622558594,542.0331420898438,222.23587036132812,88.66619873046875,130.78614807128906,139.78416442871094,154.10791015625,55.28997802734375,547.69677734375,399.59588623046875,263.40313720703125,299.92694091796875,314.544677734375,42.209228515625,169.06976318359375,146.078369140625,69.88196563720703,66.16488647460938,246.99000549316406,502.6261291503906,31.605884552001953,40.132041931152344,53.63266372680664,97.37999725341797,80.37602996826172,384.79998779296875
2023-09-26,170.89654541015625,259.1119079589844,125.9800033569336,359.4200134277344,38.27935791015625,536.5411987304688,218.01231384277344,87.24555969238281,128.25242614746094,136.69229125976562,152.91551208496094,54.834075927734375,545.4357299804688,392.5370788574219,261.391845703125,298.06256103515625,309.1956481933594,41.89832305908203,167.3143768310547,144.7791290283203,70.08563995361328,64.08320617675781,244.1199951171875,497.86859130859375,31.069551467895508,39.25331115722656,53.44519805908203,95.95999908447266,79.42354583740234,379.25
2023-09-27,169.37599182128906,259.0540771484375,125.9800033569336,357.7799987792969,38.50777816772461,546.7972412109375,218.17987060546875,88.00747680664062,130.21755981445312,136.62548828125,151.07882690429688,54.271480560302734,545.1878051757812,392.6363220214844,257.4083251953125,296.8462219238281,309.8394775390625,42.45515441894531,164.45339965820312,142.8593292236328,70.6869888305664,63.15695571899414,240.5,496.1744079589844,30.59908676147461,39.456092834472656,53.18865966796875,98.06999969482422,79.27471160888672,377.5899963378906
2023-09-28,169.63438415527344,260.8262023925781,125.9800033569336,357.05999755859375,39.21207046508789,551.745849609375,217.95941162109375,89.15825653076172,131.98318481445312,135.10816955566406,150.857666015625,54.135677337646484,539.9219970703125,396.5678405761719,259.31219482421875,303.04754638671875,310.6814880371094,43.075965881347656,164.385498046875,141.88973999023438,69.83345794677734,62.13521957397461,246.3800048828125,502.4488220214844,31.009748458862305,39.50437545776367,53.45835494995117,102.76000213623047,79.50291442871094,376.3599853515625
2023-09-29,170.15115356445312,258.8421936035156,127.12000274658203,350.29998779296875,39.145450592041016,548.184814453125,218.76177978515625,87.73764038085938,130.53677368164062,133.88668823242188,149.7710418701172,54.30057907104492,532.6629028320312,393.063232421875,257.2130126953125,299.308837890625,312.77154541015625,43.48583984375,164.32733154296875,141.42433166503906,69.80436706542969,61.80100631713867,250.22000122070312,496.6274719238281,31.573213577270508,39.456092834472656,52.59994125366211,102.81999969482422,80.41571807861328,377.6000061035156
2023-10-02,172.6754608154297,256.4825744628906,129.4600067138672,348.0799865722656,38.54584503173828,554.3462524414062,212.58843994140625,86.34081268310547,133.83859252929688,134.36383056640625,149.19407653808594,53.81557846069336,533.8131103515625,393.0036315917969,251.65750122070312,305.89898681640625,318.76446533203125,44.768455505371094,164.06546020507812,140.77471923828125,69.19332122802734,59.881656646728516,251.60000610351562,506.851806640625,30.69458770751953,38.24904251098633,52.655853271484375,103.2699966430664,81.0308609008789,380.3299865722656
2023-10-03,171.3337860107422,251.378173828125,124.72000122070312,343.0400085449219,37.93672561645508,548.2623901367188,214.53787231445312,85.52335357666016,132.10289001464844,133.9725799560547,149.37677001953125,53.233577728271484,520.8222045898438,388.2480773925781,248.47457885742188,300.03662109375,310.433837890625,43.50383377075195,162.63980102539062,141.0655975341797,68.45619201660156,61.142120361328125,246.52999877929688,501.82830810546875,29.930566787719727,37.34133529663086,52.32366943359375,100.08000183105469,78.91753387451172,376.75
2023-10-04,172.58599853515625,255.6447296142578,127.0,343.69000244140625,37.88914489746094,554.82177734375,214.9058837890625,86.38843536376953,134.9059600830078,134.62149047851562,149.5498809814453,53.3887825012207,527.0399780273438,390.9286804199219,249.7633514404297,304.6626892089844,315.9512939453125,44.02768325805664,163.8133087158203,141.53099060058594,68.01004791259766,61.70551681518555,261.1600036621094,502.9610290527344,29.83506202697754,37.63103485107422,52.95185470581055,104.06999969482422,78.69924926757812,376.8999938964844
2023-10-05,173.82827758789062,255.2979736328125,125.95999908447266,345.05999755859375,37.95576477050781,552.6094360351562,215.70155334472656,86.2852554321289,134.7363739013672,135.05091857910156,151.10768127441406,50.80857849121094,536.9767456054688,391.932861328125,246.26797485351562,303.8750915527344,316.34747314453125,44.67448425292969,155.26914978027344,139.42697143554688,67.29230499267578,61.67686462402344,260.04998779296875,508.4868469238281,30.43673324584961,37.94968795776367,52.32038116455078,102.91000366210938,80.1775894165039,372.5899963378906
2023-10-06,176.39234924316406,257.59979248046875,127.95999908447266,346.3399963378906,38.61247253417969,540.9754028320312,216.05963134765625,88.4677734375,137.2401580810547,135.53759765625,151.5885009765625,51.54578399658203,560.5192260742188,395.68115234375,242.35276794433594,314.4831237792969,324.1729736328125,45.7481575012207,155.45338439941406,139.70814514160156,67.67056274414062,62.03972244262695,260.5299987792969,516.938232421875,30.427183151245117,38.3262939453125,51.442230224609375,107.23999786376953,82.29092407226562,381.510009765625
2023-10-09,177.883056640625,261.51959228515625,128.25999450683594,345.45001220703125,38.774269104003906,542.3726196289062,217.19349670410156,87.5074691772461,138.07809448242188,135.6998291015625,152.45391845703125,51.293582916259766,567.0048828125,392.46978759765625,244.01258850097656,317.4043273925781,326.7088317871094,45.25930404663086,156.49111938476562,139.00038146972656,70.79367065429688,62.937339782714844,259.6700134277344,518.6127319335938,30.5704345703125,38.3359489440918,51.25476837158203,106.97000122070312,84.03714752197266,385.95001220703125
2023-10-10,177.28675842285156,261.24029541015625,129.47999572753906,348.55999755859375,39.44049072265625,545.400146484375,217.5316619873047,88.47573852539062,137.71897888183594,135.61395263671875,152.28085327148438,52.40907669067383,574.4920654296875,398.0673828125,245.5747833251953,320.8738708496094,325.2923278808594,45.78414535522461,159.4393768310547,140.37718200683594,71.1428451538086,63.443424224853516,263.6199951171875,516.3767700195312,31.124351501464844,38.45182418823242,51.8336181640625,109.01000213623047,84.32487487792969,373.32000732421875
2023-10-11,178.68804931640625,273.1345520019531,131.8300018310547,348.42999267578125,39.52614974975586,548.7281494140625,215.53001403808594,89.8884048461914,140.20285034179688,136.68275451660156,150.18453979492188,52.09867858886719,600.2461547851562,397.5106201171875,244.98895263671875,326.8359680175781,329.2843322753906,46.79184341430664,157.71310424804688,138.6513214111328,71.10404205322266,64.07365417480469,262.989990234375,516.2683715820312,31.04794692993164,38.3262939453125,52.04082107543945,108.30999755859375,84.18597412109375,365.92999267578125
2023-10-12,179.59242248535156,274.5213928222656,132.3300018310547,345.6600036621094,39.52614974975586,547.0399169921875,208.61888122558594,88.35667419433594,138.62673950195312,134.78370666503906,150.32876586914062,51.22568130493164,605.4227294921875,397.60009765625,240.37075805664062,323.1869201660156,328.03619384765625,46.93080139160156,153.31008911132812,138.96157836914062,71.0943603515625,62.73679733276367,258.8699951171875,517.6572265625,30.809192657470703,38.374576568603516,52.277618408203125,108.79000091552734,83.68988800048828,361.20001220703125
2023-10-13,177.74392700195312,273.6161193847656,129.7899932861328,345.0899963378906,39.43096923828125,550.0090942382812,208.5591278076172,86.80906677246094,137.02072143554688,132.13079833984375,150.82882690429688,51.303279876708984,604.1334838867188,395.7408752441406,242.44064331054688,313.745361328125,324.6385803222656,45.44724655151367,155.17214965820312,140.2899169921875,71.04584503173828,63.54846954345703,251.1199951171875,531.3093872070312,30.723237991333008,39.55265426635742,52.56705093383789,105.08999633789062,83.68988800048828,355.67999267578125
2023-10-16,177.6147003173828,276.29351806640625,132.5500030517578,346.2300109863281,38.97413635253906,555.2486572265625,209.57489013671875,86.61859893798828,138.75640869140625,132.8465118408203,151.48269653320312,51.82707977294922,611.5115966796875,398.85284423828125,244.03211975097656,320.1859436035156,329.50225830078125,46.08106231689453,156.21957397460938,141.62794494628906,71.75389862060547,64.45561981201172,253.9199981689453,529.9598999023438,31.153003692626953,40.21895217895508,53.02092742919922,106.45999908447266,85.03924560546875,360.82000732421875
2023-10-17,176.05441284179688,273.92431640625,131.47000122070312,345.3900146484375,39.21207046508789,557.286376953125,211.05868530273438,87.3169937133789,139.37489318847656,133.90577697753906,150.09799194335938,52.447879791259766,603.2509155273438,399.4593505859375,245.20375061035156,323.02740478515625,328.9277038574219,43.92470932006836,155.53099060058594,141.81216430664062,71.66658782958984,64.08320617675781,254.85000610351562,528.6005859375,33.32091522216797,40.53760528564453,53.089988708496094,105.13999938964844,85.52540588378906,355.7200012207031
2023-10-18,174.75253295898438,273.115234375,128.1300048828125,340.8900146484375,38.517295837402344,557.577392578125,203.9483642578125,85.37257385253906,137.61923217773438,133.57177734375,146.86697387695312,52.4284782409668,602.1898193359375,390.9485168457031,249.9781494140625,316.01849365234375,326.99603271484375,42.1832389831543,157.1409149169922,145.46754455566406,72.00606536865234,63.5962028503418,242.67999267578125,528.0194702148438,31.869274139404297,40.10306930541992,53.129459381103516,102.16999816894531,84.01730346679688,346.19000244140625
2023-10-19,174.37489318847656,270.2452392578125,128.39999389648438,338.6600036621094,38.127079010009766,548.8348999023438,206.43800354003906,84.88050079345703,137.40975952148438,131.70135498046875,146.4727325439453,52.719478607177734,585.8865356445312,385.6392517089844,252.2726287841797,311.8710021972656,328.1946716308594,42.0882682800293,155.71524047851562,144.64891052246094,71.66658782958984,63.443424224853516,220.11000061035156,523.6558837890625,31.277158737182617,39.765098571777344,52.87621307373047,102.4000015258789,82.59849548339844,401.7699890136719
2023-10-20,171.8108367919922,268.52130126953125,125.16999816894531,335.8599853515625,37.765411376953125,536.5120239257812,204.97409057617188,84.19003295898438,135.2650604248047,130.8902130126953,147.12661743164062,52.93288040161133,579.7777709960938,382.1991882324219,252.00897216796875,307.72344970703125,323.58856201171875,41.374481201171875,155.17214965820312,144.45376586914062,70.3669204711914,62.76544952392578,211.99000549316406,519.1248779296875,29.539005279541016,38.88636016845703,52.21513366699219,101.80999755859375,82.0031967163086,400.9599914550781
2023-10-23,171.93008422851562,262.9835205078125,126.55999755859375,336.8399963378906,37.01353073120117,535.8909912109375,203.2014923095703,84.67415618896484,136.16282653808594,130.1458740234375,145.5784149169922,52.457584381103516,571.854248046875,381.46343994140625,248.72840881347656,313.0673828125,326.2135925292969,42.962005615234375,155.249755859375,144.55133056640625,70.92945861816406,62.47898483276367,212.0800018310547,513.7467651367188,29.85416603088379,38.12350845336914,52.955142974853516,100.01000213623047,82.44966888427734,406.8399963378906
2023-10-24,172.3673858642578,265.93060302734375,128.55999755859375,338.6300048828125,37.05160140991211,535.4544067382812,196.02145385742188,90.17414093017578,138.46713256835938,131.49139404296875,145.424560546875,53.97077560424805,587.5029907226562,384.684814453125,251.18882751464844,311.61175537109375,327.41217041015625,43.6497917175293,157.2960662841797,146.25880432128906,76.021484375,63.452964782714844,216.52000427246094,517.1253662109375,29.978317260742188,37.93037796020508,53.69186782836914,101.66999816894531,81.91389465332031,413.7300109863281
2023-10-25,170.04185485839844,262.1167297363281,121.38999938964844,336.8999938964844,36.747039794921875,533.6593017578125,191.84890747070312,88.25350189208984,125.29973602294922,130.81387329101562,145.7515106201172,54.43638229370117,581.5826416015625,384.0882568359375,251.93087768554688,298.630859375,337.4565124511719,41.766361236572266,157.4512481689453,146.9418182373047,76.05058288574219,63.60575866699219,212.4199981689453,522.2572021484375,29.882816314697266,37.688968658447266,53.53070831298828,96.05999755859375,79.95931243896484,411.25
2023-10-26,165.85787963867188,259.7571105957031,119.56999969482422,336.1600036621094,37.44181823730469,531.3402709960938,192.87461853027344,86.3487548828125,121.97796630859375,137.1885223388672,143.28016662597656,54.1065788269043,563.375244140625,362.4931335449219,249.7828826904297,287.4844055175781,324.79705810546875,40.313804626464844,156.53961181640625,146.16127014160156,76.76831817626953,64.13096618652344,205.75999450683594,520.4348754882812,30.341230392456055,38.28767013549805,53.205101013183594,93.66999816894531,79.15565490722656,403.5400085449219
2023-10-27,167.1796417236328,251.91751098632812,127.73999786376953,331.7099914550781,36.39488983154297,526.9059448242188,187.09873962402344,84.40431213378906,121.86823272705078,136.0052032470703,140.0106964111328,53.58278274536133,555.5707397460938,361.9860534667969,249.71453857421875,295.8392639160156,326.6989440917969,40.48775100708008,154.80361938476562,143.5854034423828,76.77801513671875,63.529361724853516,207.3000030517578,516.7904663085938,29.26204490661621,37.42824172973633,53.00777053833008,96.43000030517578,78.70917510986328,397.8699951171875
2023-10-30,169.23684692382812,253.4777374267578,132.7100067138672,337.4100036621094,37.05160140991211,538.404052734375,184.33030700683594,87.15033721923828,124.15258026123047,136.11019897460938,141.3857879638672,54.46548080444336,561.0051879882812,370.27813720703125,254.00076293945312,301.7514343261719,334.1282043457031,41.1485481262207,157.38336181640625,145.63438415527344,76.20575714111328,63.77764129638672,197.36000061035156,522.04052734375,29.901914596557617,38.075225830078125,53.61621856689453,96.18000030517578,80.0486068725586,410.0799865722656
2023-10-31,169.71388244628906,246.2641143798828,133.08999633789062,341.3299865722656,37.58457946777344,536.0365600585938,191.22154235839844,86.21383666992188,123.77352142333984,138.02830505371094,142.64549255371094,54.79528045654297,549.3231201171875,374.185546875,255.97303771972656,300.3656311035156,334.9206237792969,40.76766586303711,158.35317993164062,146.38568115234375,78.94090270996094,64.26463317871094,200.83999633789062,527.5269165039062,30.4462833404541,38.40353775024414,53.74449157714844,98.5,80.95148468017578,411.69000244140625
2023-11-01,172.89410400390625,251.2144317626953,137.0,343.75,37.68927001953125,540.26708984375,189.20993041992188,85.11859130859375,126.13765716552734,138.75355529785156,142.98207092285156,54.74678039550781,549.8487548828125,375.6470947265625,255.77777099609375,310.91387939453125,342.8055419921875,42.31220245361328,159.8951873779297,145.97586059570312,79.67804718017578,65.34366607666016,205.66000366210938,523.6262817382812,30.427183151245117,38.24904251098633,54.224674224853516,108.04000091552734,80.43555450439453,420.19000244140625
2023-11-02,176.47183227539062,256.75225830078125,138.07000732421875,349.0199890136719,39.35483169555664,540.4517822265625,192.17752075195312,85.53923034667969,127.17509460449219,140.28994750976562,144.47256469726562,55.377281188964844,575.4638671875,380.48907470703125,260.54241943359375,309.9367980957031,345.0343322753906,43.49283981323242,161.7960662841797,147.7614288330078,80.28907775878906,66.95745086669922,218.50999450683594,528.0884399414062,32.79564666748047,39.46685028076172,54.43845748901367,107.83000183105469,82.63818359375,424.7099914550781
2023-11-03,175.55751037597656,259.901611328125,138.60000610351562,351.80999755859375,40.743141174316406,545.2442016601562,197.0471954345703,86.44398498535156,128.7811279296875,141.13925170898438,145.53033447265625,55.03778076171875,563.0877075195312,383.8297119140625,261.5382995605469,313.6556396484375,349.4720764160156,44.991390228271484,161.75726318359375,146.42469787597656,80.23089599609375,67.21527099609375,219.9600067138672,522.9368286132812,33.8939323425293,40.54827117919922,54.15560531616211,112.25,84.40425109863281,432.3599853515625
2023-11-06,178.12155151367188,262.761962890625,139.74000549316406,346.6300048828125,40.531044006347656,553.9152221679688,194.70697021484375,88.71381378173828,129.9282684326172,142.16036987304688,145.87652587890625,55.26087951660156,590.239990234375,383.9391174316406,262.5537414550781,314.8520202636719,353.1668701171875,45.73716354370117,161.66998291015625,147.2735595703125,79.9205322265625,66.10759735107422,219.27000427246094,525.4584350585938,33.68383026123047,40.27547836303711,54.227962493896484,111.75,83.36246490478516,434.739990234375
2023-11-07,180.69557189941406,261.10546875,142.7100067138672,346.1700134277344,40.45391082763672,555.3248291015625,197.4256134033203,88.72969055175781,130.64649963378906,142.02676391601562,145.1072235107422,55.464576721191406,594.9405517578125,386.6335144042969,262.31939697265625,317.86297607421875,357.1291809082031,45.941104888916016,162.135498046875,146.93206787109375,80.1823959350586,65.62059783935547,222.17999267578125,529.7628784179688,33.244510650634766,39.98320770263672,54.4812126159668,113.44999694824219,83.92800903320312,434.6099853515625
2023-11-08,181.75894165039062,263.1761169433594,142.0800018310547,346.29998779296875,40.31893539428711,551.5433959960938,196.00157165527344,90.3566665649414,131.51434326171875,141.26333618164062,144.57835388183594,55.377281188964844,613.98095703125,387.458740234375,261.16729736328125,318.8200988769531,359.77398681640625,46.559913635253906,162.33917236328125,146.36614990234375,80.69644927978516,65.5060043334961,222.11000061035156,528.6793823242188,32.958003997802734,39.924747467041016,54.037200927734375,113.58999633789062,83.83871459960938,436.6499938964844
2023-11-09,181.28189086914062,254.31561279296875,140.60000610351562,348.17999267578125,40.01042556762695,547.548095703125,194.70697021484375,89.75349426269531,129.91830444335938,141.50460815429688,141.7608184814453,54.96017837524414,586.402099609375,385.728759765625,260.60101318359375,319.5877685546875,357.2876281738281,46.93579864501953,161.1462860107422,146.69790649414062,79.94962310791016,64.97126770019531,209.97999572753906,530.9153442382812,32.384986877441406,39.35968780517578,53.9122200012207,113.48999786376953,89.63300323486328,435.1499938964844
2023-11-10,185.49127197265625,257.4456481933594,143.55999755859375,350.55999755859375,40.56960678100586,561.0114135742188,196.18080139160156,91.483642578125,132.2624969482422,143.82089233398438,141.59735107421875,55.01838302612305,592.7390747070312,392.1118469238281,261.460205078125,327.7830810546875,366.1829528808594,48.320377349853516,161.8833465576172,147.73214721679688,79.74593353271484,65.02854919433594,214.64999389648438,533.0922241210938,32.66194534301758,39.837066650390625,54.6588134765625,118.58999633789062,87.57920837402344,447.239990234375
2023-11-13,183.89906311035156,256.84857177734375,142.58999633789062,350.010009765625,41.16735076904297,562.0904541015625,195.1650390625,91.68206024169922,131.7637176513672,142.9329833984375,141.96275329589844,55.22208023071289,607.6143188476562,392.0820007324219,262.8369140625,328.2018127441406,363.2210998535156,48.605289459228516,162.7077178955078,148.7566375732422,79.56165313720703,64.3028335571289,223.7100067138672,534.4317626953125,32.4709358215332,39.72015380859375,55.14886474609375,116.79000091552734,88.74005126953125,444.6199951171875
2023-11-14,186.5261993408203,260.0556945800781,145.8000030517578,354.25,42.76777267456055,574.3095703125,202.6737060546875,93.05506134033203,133.28994750976562,145.16238403320312,141.99160766601562,55.38697814941406,606.8592529296875,395.363037109375,265.07269287109375,335.3004455566406,366.77728271484375,49.64098358154297,163.0374298095703,148.42491149902344,78.26197052001953,66.08848571777344,237.41000366210938,532.3534545898438,34.524253845214844,40.996429443359375,55.13899612426758,119.87999725341797,90.35729217529297,448.6499938964844
2023-11-15,187.0934295654297,262.9546203613281,143.1999969482422,356.7900085449219,43.26910400390625,580.1227416992188,207.29441833496094,92.30110168457031,134.28749084472656,147.25669860839844,143.0878448486328,55.493675231933594,584.7237548828125,394.5477294921875,263.9987487792969,331.7112731933594,366.9261779785156,48.87321090698242,162.2034149169922,147.7418975830078,78.20378112792969,65.66832733154297,242.83999633789062,530.3341674804688,35.507930755615234,41.73685836791992,55.839542388916016,118.0,93.19491577148438,461.94000244140625
2023-11-16,188.78514099121094,261.1103210449219,142.8300018310547,359.8599853515625,43.06664276123047,562.4307250976562,208.24044799804688,94.39632415771484,136.59176635742188,147.7199249267578,144.3379364013672,55.43547821044922,584.932373046875,394.8161926269531,269.5932922363281,333.1867980957031,373.3779602050781,49.46503829956055,162.64950561523438,149.11766052246094,78.3894271850586,67.10067749023438,233.58999633789062,531.7230224609375,35.64163589477539,41.434837341308594,51.3205451965332,119.83000183105469,93.77037811279297,466.95001220703125
2023-11-17,188.76524353027344,257.6062316894531,145.17999267578125,358.92999267578125,43.731876373291016,561.0407104492188,206.91598510742188,95.18203735351562,134.9757843017578,147.5558624267578,144.0398406982422,55.542179107666016,587.8732299804688,397.9977722167969,269.2320556640625,334.0342712402344,367.1048278808594,49.2830924987793,161.72817993164062,147.40040588378906,77.85203552246094,67.2935791015625,234.3000030517578,528.2459716796875,35.947242736816406,41.853763580322266,51.09360885620117,120.62000274658203,93.41319274902344,465.9100036621094
2023-11-20,190.5166473388672,257.5673828125,146.1300048828125,361.3299865722656,43.63546371459961,564.5887451171875,210.15248107910156,95.29315185546875,135.9134521484375,148.96493530273438,145.3096466064453,55.677982330322266,593.7249755859375,402.07421875,272.43450927734375,338.949462890625,374.63848876953125,50.39375305175781,161.49542236328125,146.61985778808594,77.3537368774414,66.97529602050781,235.60000610351562,527.0738525390625,35.93769073486328,41.68814468383789,51.07716369628906,121.52999877929688,94.28630065917969,474.4700012207031
